"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0030001",1.41341287121246e-06,0.999999982489209,4,15,"metal ion transport","BP"
"GO:0070447",1.92208080199385e-05,0.999999832662609,3,8,"positive regulation of oligodendrocyte progenitor proliferation","BP"
"GO:0003139",2.82439392246655e-05,0.999999706546334,3,9,"secondary heart field specification","BP"
"GO:0003223",3.29133946738114e-05,0.999999627071793,3,10,"ventricular compact myocardium morphogenesis","BP"
"GO:0140058",3.57989584371056e-05,0.999999553999454,3,13,"neuron projection arborization","BP"
"GO:1904447",3.82235228922109e-05,0.999999521664598,3,12,"folate import across plasma membrane","BP"
"GO:0061156",4.50225030217112e-05,0.999999432785004,3,10,"pulmonary artery morphogenesis","BP"
"GO:0060068",6.56223652012241e-05,0.999999034808282,3,11,"vagina development","BP"
"GO:0042438",8.68571221145303e-05,0.99999838664518,3,27,"melanin biosynthetic process","BP"
"GO:0006814",9.2531943350851e-05,0.999993690774807,5,99,"sodium ion transport","BP"
"GO:0060982",0.000117580913271334,0.999997774458158,3,14,"coronary artery morphogenesis","BP"
"GO:0140077",0.000131547419583938,0.999999711615001,2,3,"positive regulation of lipoprotein transport","BP"
"GO:0046879",0.000167453457339057,0.999999414268729,2,4,"hormone secretion","BP"
"GO:0050769",0.000192585711518386,0.999995399263531,3,22,"positive regulation of neurogenesis","BP"
"GO:0003148",0.000200242413223521,0.999995176849791,3,21,"outflow tract septum morphogenesis","BP"
"GO:0007605",0.000294335627035528,0.999974235482319,5,99,"sensory perception of sound","BP"
"GO:0010951",0.000355279949769432,0.999997705822628,2,6,"negative regulation of endopeptidase activity","BP"
"GO:0008584",0.000513613039043876,0.999982301807796,3,31,"male gonad development","BP"
"GO:0033280",0.000754783829575886,0.999992468065862,2,7,"response to vitamin D","BP"
"GO:0006766",0.000776322065584669,0.999991836350825,2,8,"vitamin metabolic process","BP"
"GO:0060976",0.000827201110104907,0.99996647319603,3,30,"coronary vasculature development","BP"
"GO:0010165",0.00101141091519855,0.999987216164248,2,10,"response to X-ray","BP"
"GO:0020028",0.00177056231649145,0.999971704545044,2,8,"endocytic hemoglobin import into cell","BP"
"GO:0030514",0.00183268763215939,0.999899259118691,3,49,"negative regulation of BMP signaling pathway","BP"
"GO:0061642",0.00229443762751297,0.999956018210711,2,10,"chemoattraction of axon","BP"
"GO:0006898",0.00305057297033631,0.999666514546723,4,94,"receptor-mediated endocytosis","BP"
"GO:0032526",0.00365567771067486,0.999902795684987,2,20,"response to retinoic acid","BP"
"GO:0045056",0.00378570647542029,0.999900377525554,2,15,"transcytosis","BP"
"GO:0001843",0.00466067775562396,0.999641472719708,3,57,"neural tube closure","BP"
"GO:0061178",0.00507568186646719,0.999845996713206,2,14,"regulation of insulin secretion involved in cellular response to glucose stimulus","BP"
"GO:0097242",0.00508652684420447,0.99984421216431,2,15,"amyloid-beta clearance","BP"
"GO:0051262",0.00561180768589985,0.999814035315414,2,20,"protein tetramerization","BP"
"GO:0042421",0.00579749051835485,0.999803864658897,2,21,"norepinephrine biosynthetic process","BP"
"GO:0018142",0.00623349788669162,0.999985521352204,1,4,"protein-DNA covalent cross-linking","BP"
"GO:0019264",0.00640639646515447,1,1,1,"glycine biosynthetic process from serine","BP"
"GO:1904482",0.00640639646515447,1,1,1,"cellular response to tetrahydrofolate","BP"
"GO:2001206",0.00677175057896346,0.999988599554746,1,2,"positive regulation of osteoclast development","BP"
"GO:0043619",0.00689873074601528,1,1,1,"regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP"
"GO:0048625",0.00689873074601528,1,1,1,"myoblast fate commitment","BP"
"GO:0001998",0.00789094913373894,1,1,1,"angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure","BP"
"GO:0002033",0.00789094913373894,1,1,1,"angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure","BP"
"GO:0010734",0.00789094913373894,1,1,1,"negative regulation of protein glutathionylation","BP"
"GO:0046390",0.00789094913373894,1,1,1,"ribose phosphate biosynthetic process","BP"
"GO:1904879",0.00789094913373894,1,1,1,"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP"
"GO:0043129",0.00813259958812342,0.999983545734116,1,2,"surfactant homeostasis","BP"
"GO:0035725",0.00838441808255786,0.9996544106091,2,23,"sodium ion transmembrane transport","BP"
"GO:0048635",0.00854837380315589,0.999975766944115,1,3,"negative regulation of muscle organ development","BP"
"GO:0043412",0.00903307104212728,0.999979690971699,1,2,"macromolecule modification","BP"
